128429,-245.25,14.25,-575.25
128464,-236.25,16.5,-579.75
128500,-236.25,18,-577.5
128535,-234,24,-577.5
128570,-234,18.75,-581.25
128605,-237.75,21.75,-575.25
128640,-239.25,21,-577.5
128675,-236.25,16.5,-574.5
128710,-238.5,21.75,-574.5
128745,-240.75,20.25,-573.75
128780,-237,19.5,-576
128815,-239.25,23.25,-577.5
128850,-241.5,21.75,-574.5
128885,-235.5,16.5,-581.25
128920,-236.25,21.75,-581.25
128955,-237.75,18,-575.25
128990,-238.5,21,-576.75
129025,-243,21,-577.5
129060,-240,25.5,-574.5
129095,-234.75,22.5,-577.5
129130,-241.5,23.25,-583.5
129165,-240.75,22.5,-575.25
129201,-240,19.5,-578.25
129236,-240.75,23.25,-573.75
129271,-233.25,21,-576
129306,-241.5,22.5,-575.25
129341,-243,14.25,-580.5
129376,-243,18.75,-572.25
129411,-234.75,21,-579
129446,-243,22.5,-575.25
129481,-237,27,-575.25
129516,-237.75,16.5,-572.25
129551,-238.5,19.5,-582
129586,-237,20.25,-576.75
129621,-238.5,25.5,-573
129656,-238.5,16.5,-578.25
129691,-238.5,19.5,-576
129726,-243.75,22.5,-578.25
129761,-241.5,19.5,-573.75
129796,-241.5,27.75,-579
129831,-236.25,13.5,-576
129866,-236.25,25.5,-579.75
129902,-239.25,15,-577.5
129937,-234.75,12,-577.5
129972,-242.25,18,-582.75
130007,-237.75,20.25,-578.25
130042,-238.5,24.75,-580.5
130077,-240.75,20.25,-575.25
130112,-238.5,21.75,-576.75
130147,-235.5,27.75,-574.5
130182,-244.5,21.75,-574.5
130217,-235.5,18,-581.25
130252,-240,23.25,-576
130287,-243,21,-579.75
130322,-239.25,17.25,-572.25
130357,-234.75,17.25,-576.75
130392,-238.5,23.25,-579.75
130427,-242.25,21.75,-577.5
130462,-239.25,21.75,-573.75
130497,-240,24,-581.25
130532,-242.25,27,-578.25
130567,-239.25,24.75,-585
130603,-240,18.75,-581.25
130638,-245.25,19.5,-582
130673,-237.75,24,-573
130708,-235.5,24.75,-582
130743,-243.75,21,-582
130778,-239.25,27,-576
130813,-238.5,20.25,-579
130848,-237,21,-580.5
130883,-238.5,25.5,-579.75
130918,-237,22.5,-575.25
130953,-238.5,20.25,-582.75
130988,-238.5,16.5,-579.75
131023,-238.5,19.5,-579
131058,-242.25,23.25,-578.25
131093,-243,20.25,-576
131128,-246,15.75,-580.5
131163,-240.75,24,-579
131198,-240.75,19.5,-579.75
131233,-243.75,20.25,-579.75
131268,-239.25,24,-580.5
131304,-237.75,19.5,-581.25
131339,-238.5,18.75,-576
131374,-237,23.25,-576
131409,-235.5,25.5,-583.5
131444,-244.5,21,-582.75
131479,-240,23.25,-573.75
131514,-239.25,21,-582
131549,-242.25,22.5,-573
131584,-233.25,17.25,-574.5
131619,-243.75,20.25,-582
131654,-234,21,-572.25
131689,-238.5,18,-579
131724,-240.75,24.75,-578.25
131759,-236.25,25.5,-582.75
131794,-233.25,19.5,-576
131829,-236.25,17.25,-576.75
131864,-238.5,23.25,-579.75
131899,-234.75,18,-579.75
131934,-240.75,18.75,-582.75
131969,-239.25,18.75,-580.5
132004,-240,24.75,-580.5
132040,-239.25,21.75,-577.5
132075,-240.75,22.5,-573.75
132110,-240.75,19.5,-576
132145,-243.75,23.25,-576
132180,-241.5,23.25,-579.75
132215,-240.75,26.25,-577.5
132250,-237,21.75,-581.25
132285,-236.25,29.25,-575.25
132320,-243,21,-576.75
132355,-237,16.5,-576
132390,-240,20.25,-576.75
132425,-246,20.25,-577.5
132460,-234.75,21.75,-579
132495,-234.75,23.25,-579.75
132530,-237.75,21,-579
132565,-237,24,-578.25
132600,-243,21.75,-580.5
132635,-237,16.5,-576.75
132670,-232.5,19.5,-577.5
132705,-243,25.5,-579.75
132741,-241.5,25.5,-576.75
132776,-240,20.25,-581.25
132811,-237.75,21.75,-573.75
132846,-240,23.25,-577.5
132881,-239.25,22.5,-579
132916,-234,21,-578.25
132951,-237.75,23.25,-579
132986,-234.75,13.5,-576
133021,-240.75,16.5,-576
133056,-238.5,16.5,-578.25
133091,-237.75,21,-581.25
133126,-240,17.25,-584.25
133161,-243,18,-577.5
133196,-243,26.25,-573.75
133231,-234.75,18,-578.25
133266,-234.75,24,-582
133301,-235.5,25.5,-580.5
133336,-241.5,21.75,-574.5
133371,-240.75,17.25,-579
133406,-237,16.5,-584.25
133441,-236.25,23.25,-578.25
133477,-240.75,22.5,-579.75
133512,-240.75,21,-582
133547,-234,15,-576
