49.517595,adcs_cmd.mtr_cmd,0,0,0
49.546595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
49.551595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.556595,adcs_cmd.mtr_cmd,0,0,0
49.585595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
49.590595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.595595,adcs_cmd.mtr_cmd,0,0,0
49.624595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
49.629595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.634595,adcs_cmd.mtr_cmd,0,0,0
49.663595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000042
49.668595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.673595,adcs_cmd.mtr_cmd,0,0,0
49.702595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
49.707595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.712595,adcs_cmd.mtr_cmd,0,0,0
49.743595,adcs_monitor.mag1_vec,-0.000064,-0.000016,-0.000042
49.748595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.756595,adcs_cmd.mtr_cmd,0,0,0
49.785595,adcs_monitor.mag1_vec,-0.000064,-0.000016,-0.000042
49.790595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.795595,adcs_cmd.mtr_cmd,0,0,0
49.824595,adcs_monitor.mag1_vec,-0.000065,-0.000016,-0.000042
49.829595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000014
49.834595,adcs_cmd.mtr_cmd,0,0,0
49.863595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
49.869595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.915595,adcs_cmd.mtr_cmd,0,0,0
49.959595,adcs_monitor.mag1_vec,-0.000065,-0.000016,-0.000043
49.964595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
49.969595,adcs_cmd.mtr_cmd,0,0,0
50.011595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
50.016595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.021595,adcs_cmd.mtr_cmd,0,0,0
50.050595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
50.055595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.060595,adcs_cmd.mtr_cmd,0,0,0
50.089595,adcs_monitor.mag1_vec,-0.000064,-0.000014,-0.000043
50.094595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.099595,adcs_cmd.mtr_cmd,0,0,0
50.128595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
50.133595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.138595,adcs_cmd.mtr_cmd,0,0,0
50.167595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
50.172595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.177595,adcs_cmd.mtr_cmd,0,0,0
50.206595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000044
50.211595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.216595,adcs_cmd.mtr_cmd,0,0,0
50.245595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
50.250595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.255595,adcs_cmd.mtr_cmd,0,0,0
50.284595,adcs_monitor.mag1_vec,-0.000065,-0.000016,-0.000042
50.289595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.294595,adcs_cmd.mtr_cmd,0,0,0
50.323595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000044
50.328595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.333595,adcs_cmd.mtr_cmd,0,0,0
50.362595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
50.367595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.372595,adcs_cmd.mtr_cmd,0,0,0
50.401595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000042
50.406595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.411595,adcs_cmd.mtr_cmd,0,0,0
50.440595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
50.445595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.450595,adcs_cmd.mtr_cmd,0,0,0
50.479595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
50.484595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.489595,adcs_cmd.mtr_cmd,0,0,0
50.521595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
50.526595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.531595,adcs_cmd.mtr_cmd,0,0,0
50.560595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
50.565595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.570595,adcs_cmd.mtr_cmd,0,0,0
50.599595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
50.608595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.613595,adcs_cmd.mtr_cmd,0,0,0
50.642595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000042
50.647595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.652595,adcs_cmd.mtr_cmd,0,0,0
50.681595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
50.686595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.691595,adcs_cmd.mtr_cmd,0,0,0
50.720595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
50.728595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.733595,adcs_cmd.mtr_cmd,0,0,0
50.762595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000042
50.788595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.793595,adcs_cmd.mtr_cmd,0,0,0
50.822595,adcs_monitor.mag1_vec,-0.000065,-0.000014,-0.000043
50.827595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.832595,adcs_cmd.mtr_cmd,0,0,0
50.861595,adcs_monitor.mag1_vec,-0.000064,-0.000014,-0.000043
50.866595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.871595,adcs_cmd.mtr_cmd,0,0,0
50.900595,adcs_monitor.mag1_vec,-0.000064,-0.000016,-0.000043
50.905595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.910595,adcs_cmd.mtr_cmd,0,0,0
50.939595,adcs_monitor.mag1_vec,-0.000064,-0.000015,-0.000043
50.944595,adcs_monitor.mag2_vec,0.000003,-0.000024,0.000013
50.949595,adcs_cmd.mtr_cmd,0,0,0
51.013595,adcs_monitor.mag1_vec,-0.000065,-0.000015,-0.000043
