22.052305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
22.057305,adcs_cmd.mtr_cmd,0.0125,0,0
22.216305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000018
22.222305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
22.227305,adcs_cmd.mtr_cmd,0.0125,0,0
22.386305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
22.392305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
22.397305,adcs_cmd.mtr_cmd,0.0125,0,0
22.559305,adcs_monitor.mag1_vec,-0.000041,0.000052,0.000019
22.564305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
22.569305,adcs_cmd.mtr_cmd,0.0125,0,0
22.726305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
22.732305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
22.737305,adcs_cmd.mtr_cmd,0.0125,0,0
22.896305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.00002
22.902305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
22.907305,adcs_cmd.mtr_cmd,0.0125,0,0
23.067305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.000019
23.071305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
23.077305,adcs_cmd.mtr_cmd,0.0125,0,0
23.236305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000018
23.241305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
23.257305,adcs_cmd.mtr_cmd,0.0125,0,0
23.406305,adcs_monitor.mag1_vec,-0.000042,0.000051,0.000019
23.411305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
23.427305,adcs_cmd.mtr_cmd,0.0125,0,0
23.576305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.000019
23.582305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
23.587305,adcs_cmd.mtr_cmd,0.0125,0,0
23.765305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
23.771305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
23.776305,adcs_cmd.mtr_cmd,0.0125,0,0
23.935305,adcs_monitor.mag1_vec,-0.000039,0.000051,0.000019
23.941305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
23.946305,adcs_cmd.mtr_cmd,0.0125,0,0
24.105305,adcs_monitor.mag1_vec,-0.000041,0.000052,0.000018
24.111305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
24.116305,adcs_cmd.mtr_cmd,0.0125,0,0
24.275305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000018
24.280305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
24.289305,adcs_cmd.mtr_cmd,0.0125,0,0
24.445305,adcs_monitor.mag1_vec,-0.00004,0.000052,0.000018
24.451305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
24.456305,adcs_cmd.mtr_cmd,0.0125,0,0
24.615305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
24.620305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
24.626305,adcs_cmd.mtr_cmd,0.0125,0,0
24.785305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000018
24.792305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
24.798305,adcs_cmd.mtr_cmd,0.0125,0,0
24.961305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.000018
24.967305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
24.972305,adcs_cmd.mtr_cmd,0.0125,0,0
25.131305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
25.136305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
25.142305,adcs_cmd.mtr_cmd,0.0125,0,0
25.301305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
25.307305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
25.312305,adcs_cmd.mtr_cmd,0.0125,0,0
25.471305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
25.476305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
25.482305,adcs_cmd.mtr_cmd,0.0125,0,0
25.641305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
25.646305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
25.652305,adcs_cmd.mtr_cmd,0.0125,0,0
25.811305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000018
25.816305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
25.822305,adcs_cmd.mtr_cmd,0.0125,0,0
25.981305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000018
25.986305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
25.992305,adcs_cmd.mtr_cmd,0.0125,0,0
26.151305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
26.156305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
26.161305,adcs_cmd.mtr_cmd,0.0125,0,0
26.321305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000018
26.326305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
26.331305,adcs_cmd.mtr_cmd,0.0125,0,0
26.491305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
26.496305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
26.501305,adcs_cmd.mtr_cmd,0.0125,0,0
26.661305,adcs_monitor.mag1_vec,-0.000042,0.000051,0.000019
26.667305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
26.672305,adcs_cmd.mtr_cmd,0.0125,0,0
26.831305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
26.837305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
26.842305,adcs_cmd.mtr_cmd,0.0125,0,0
27.001305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.000018
27.006305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
27.012305,adcs_cmd.mtr_cmd,0.0125,0,0
27.176305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.000019
27.182305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
27.187305,adcs_cmd.mtr_cmd,0.0125,0,0
27.341305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
27.347305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
27.352305,adcs_cmd.mtr_cmd,0.0125,0,0
27.511305,adcs_monitor.mag1_vec,-0.000042,0.00005,0.000019
27.517305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
27.522305,adcs_cmd.mtr_cmd,0.0125,0,0
27.681305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
27.686305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
27.692305,adcs_cmd.mtr_cmd,0.0125,0,0
27.851305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.000019
27.857305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
27.862305,adcs_cmd.mtr_cmd,0.0125,0,0
28.021305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
28.035305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
28.040305,adcs_cmd.mtr_cmd,0.0125,0,0
28.191305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.000019
28.196305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
28.202305,adcs_cmd.mtr_cmd,0.0125,0,0
28.361305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
28.366305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
28.372305,adcs_cmd.mtr_cmd,0.0125,0,0
28.531305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000018
28.537305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
28.542305,adcs_cmd.mtr_cmd,0.0125,0,0
28.701305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
28.706305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
28.719305,adcs_cmd.mtr_cmd,0.0125,0,0
28.898305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
28.911305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
28.919305,adcs_cmd.mtr_cmd,0.0125,0,0
29.068305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
29.073305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
29.079305,adcs_cmd.mtr_cmd,0.0125,0,0
29.238305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
29.243305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
29.249305,adcs_cmd.mtr_cmd,0.0125,0,0
29.408305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.000019
29.413305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
29.419305,adcs_cmd.mtr_cmd,0.0125,0,0
29.578305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
29.584305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
29.589305,adcs_cmd.mtr_cmd,0.0125,0,0
29.748305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
29.754305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
29.759305,adcs_cmd.mtr_cmd,0.0125,0,0
29.918305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
29.923305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
29.929305,adcs_cmd.mtr_cmd,0.0125,0,0
30.101305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000018
30.106305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
30.112305,adcs_cmd.mtr_cmd,0.0125,0,0
30.271305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.000019
30.276305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
30.282305,adcs_cmd.mtr_cmd,0.0125,0,0
30.441305,adcs_monitor.mag1_vec,-0.000039,0.000051,0.000018
30.446305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
30.463305,adcs_cmd.mtr_cmd,0.0125,0,0
30.611305,adcs_monitor.mag1_vec,-0.000042,0.000051,0.000019
30.617305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
30.627305,adcs_cmd.mtr_cmd,0.0125,0,0
30.781305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
30.786305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
30.792305,adcs_cmd.mtr_cmd,0.0125,0,0
30.951305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.00002
30.956305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
30.961305,adcs_cmd.mtr_cmd,0.0125,0,0
31.121305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
31.126305,adcs_monitor.mag2_vec,0.000025,-0.000043,-0.00001
31.132305,adcs_cmd.mtr_cmd,0.0125,0,0
31.292305,adcs_cmd.mtr_cmd,0,0,0
31.297305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
31.303305,adcs_monitor.mag2_vec,0.000025,-0.000042,-0.00001
31.312305,adcs_cmd.mtr_cmd,0,0,0
31.461305,adcs_monitor.mag1_vec,-0.000039,0.00005,0.000019
31.466305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
31.471305,adcs_cmd.mtr_cmd,0,0,0
31.633305,adcs_monitor.mag1_vec,-0.000039,0.000051,0.00002
31.638305,adcs_monitor.mag2_vec,0.000022,-0.00005,-0.000005
31.643305,adcs_cmd.mtr_cmd,0,0,0
31.801305,adcs_monitor.mag1_vec,-0.000039,0.00005,0.00002
31.806305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
31.811305,adcs_cmd.mtr_cmd,0,0,0
31.971305,adcs_monitor.mag1_vec,-0.000039,0.000051,0.000019
31.976305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
31.981305,adcs_cmd.mtr_cmd,0,0,0
32.141305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
32.146305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
32.152305,adcs_cmd.mtr_cmd,0,0,0
32.316305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.00002
32.321305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
32.326305,adcs_cmd.mtr_cmd,0,0,0
32.481305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
32.486305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
32.492305,adcs_cmd.mtr_cmd,0,0,0
32.651305,adcs_monitor.mag1_vec,-0.000039,0.000051,0.000019
32.656305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
32.661305,adcs_cmd.mtr_cmd,0,0,0
32.823305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.00002
32.835305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
32.839305,adcs_cmd.mtr_cmd,0,0,0
32.993305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
32.998305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
33.003305,adcs_cmd.mtr_cmd,0,0,0
33.163305,adcs_monitor.mag1_vec,-0.000039,0.00005,0.000019
33.168305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
33.173305,adcs_cmd.mtr_cmd,0,0,0
33.335305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.00002
33.343305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
33.347305,adcs_cmd.mtr_cmd,0,0,0
33.503305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.000019
33.508305,adcs_monitor.mag2_vec,0.000021,-0.000049,-0.000005
33.513305,adcs_cmd.mtr_cmd,0,0,0
33.673305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
33.678305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
33.683305,adcs_cmd.mtr_cmd,0,0,0
33.843305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.00002
33.848305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
33.853305,adcs_cmd.mtr_cmd,0,0,0
34.013305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
34.018305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
34.023305,adcs_cmd.mtr_cmd,0,0,0
34.195305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
34.203305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
34.207305,adcs_cmd.mtr_cmd,0,0,0
34.353305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
34.358305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
34.363305,adcs_cmd.mtr_cmd,0,0,0
34.523305,adcs_monitor.mag1_vec,-0.000039,0.00005,0.00002
34.528305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
34.533305,adcs_cmd.mtr_cmd,0,0,0
34.693305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.00002
34.698305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
34.703305,adcs_cmd.mtr_cmd,0,0,0
34.863305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
34.868305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
34.873305,adcs_cmd.mtr_cmd,0,0,0
35.033305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
35.038305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
35.043305,adcs_cmd.mtr_cmd,0,0,0
35.203305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
35.208305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
35.213305,adcs_cmd.mtr_cmd,0,0,0
35.373305,adcs_monitor.mag1_vec,-0.000041,0.000051,0.000019
35.378305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
35.383305,adcs_cmd.mtr_cmd,0,0,0
35.543305,adcs_monitor.mag1_vec,-0.000039,0.00005,0.000019
35.548305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
35.553305,adcs_cmd.mtr_cmd,0,0,0
35.713305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
35.718305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
35.723305,adcs_cmd.mtr_cmd,0,0,0
35.883305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
35.888305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
35.893305,adcs_cmd.mtr_cmd,0,0,0
36.053305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
36.058305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
36.063305,adcs_cmd.mtr_cmd,0,0,0
36.223305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
36.228305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
36.233305,adcs_cmd.mtr_cmd,0,0,0
36.393305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.00002
36.398305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
36.403305,adcs_cmd.mtr_cmd,0,0,0
36.563305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
36.568305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
36.573305,adcs_cmd.mtr_cmd,0,0,0
36.733305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
36.771305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
36.775305,adcs_cmd.mtr_cmd,0,0,0
36.919305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.00002
36.924305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
36.929305,adcs_cmd.mtr_cmd,0,0,0
37.089305,adcs_monitor.mag1_vec,-0.00004,0.000052,0.000019
37.094305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
37.099305,adcs_cmd.mtr_cmd,0,0,0
37.259305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.00002
37.264305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
37.269305,adcs_cmd.mtr_cmd,0,0,0
37.429305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.00002
37.455305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
37.471305,adcs_cmd.mtr_cmd,0,0,0
37.637305,adcs_monitor.mag1_vec,-0.000039,0.00005,0.00002
37.642305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
37.647305,adcs_cmd.mtr_cmd,0,0,0
37.807305,adcs_monitor.mag1_vec,-0.000039,0.000051,0.00002
37.812305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
37.817305,adcs_cmd.mtr_cmd,0,0,0
37.977305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.000019
37.991305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
37.995305,adcs_cmd.mtr_cmd,0,0,0
38.147305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.00002
38.152305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
38.157305,adcs_cmd.mtr_cmd,0,0,0
38.317305,adcs_monitor.mag1_vec,-0.000041,0.00005,0.000019
38.322305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
38.327305,adcs_cmd.mtr_cmd,0,0,0
38.487305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
38.492305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
38.497305,adcs_cmd.mtr_cmd,0,0,0
38.657305,adcs_monitor.mag1_vec,-0.000039,0.00005,0.00002
38.662305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
38.667305,adcs_cmd.mtr_cmd,0,0,0
38.827305,adcs_monitor.mag1_vec,-0.00004,0.000049,0.000019
38.832305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
38.837305,adcs_cmd.mtr_cmd,0,0,0
38.997305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
39.002305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
39.007305,adcs_cmd.mtr_cmd,0,0,0
39.167305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.000019
39.172305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
39.177305,adcs_cmd.mtr_cmd,0,0,0
39.337305,adcs_monitor.mag1_vec,-0.00004,0.00005,0.000019
39.342305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
39.347305,adcs_cmd.mtr_cmd,0,0,0
39.507305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
39.512305,adcs_monitor.mag2_vec,0.000022,-0.000049,-0.000005
39.517305,adcs_cmd.mtr_cmd,0,0,0
39.677305,adcs_monitor.mag1_vec,-0.00004,0.000051,0.00002
