14345,-54.75,231.75,-547.5
14380,-53.25,236.25,-552.75
14415,-52.5,234.75,-555.75
14450,-53.25,238.5,-543.75
14485,-54,237,-552
14520,-54,234,-556.5
14555,-47.25,237.75,-545.25
14590,-52.5,234,-556.5
14625,-54.75,234,-548.25
14660,-46.5,240.75,-552.75
14695,-48,238.5,-550.5
14730,-49.5,231.75,-552
14765,-50.25,233.25,-550.5
14800,-55.5,235.5,-550.5
14835,-49.5,228.75,-554.25
14870,-53.25,231.75,-550.5
14906,-54.75,233.25,-555
14941,-50.25,237.75,-549
14976,-53.25,232.5,-551.25
15011,-54,234,-552.75
15046,-49.5,235.5,-546.75
15081,-52.5,237,-552
15116,-51,239.25,-555
15151,-49.5,236.25,-546.75
15186,-53.25,243,-553.5
15221,-47.25,237,-548.25
15256,-48.75,236.25,-553.5
15291,-57,234.75,-555.75
15326,-51,235.5,-546
15361,-49.5,235.5,-551.25
15396,-57,237.75,-549.75
15431,-49.5,236.25,-555.75
15466,-58.5,234,-545.25
15501,-56.25,239.25,-550.5
15536,-48,242.25,-552
15572,-48,231.75,-552
15607,-46.5,237.75,-549.75
15642,-45,237.75,-550.5
15677,-51,234,-551.25
15712,-52.5,237.75,-552.75
15747,-53.25,233.25,-550.5
15782,-50.25,237.75,-551.25
15817,-55.5,240,-552
15852,-50.25,232.5,-547.5
15887,-53.25,242.25,-551.25
15922,-48.75,236.25,-553.5
15957,-46.5,237,-549.75
15992,-54.75,236.25,-549
16027,-49.5,240,-551.25
16062,-55.5,235.5,-547.5
16097,-51,234,-554.25
16132,-51,237,-544.5
16167,-51.75,235.5,-547.5
16202,-53.25,230.25,-549.75
16237,-52.5,240,-556.5
16273,-54,235.5,-554.25
16308,-54.75,237,-551.25
16343,-55.5,235.5,-550.5
16378,-53.25,235.5,-549
16413,-55.5,237.75,-556.5
16448,-51,233.25,-547.5
16483,-52.5,234.75,-547.5
16518,-52.5,234.75,-550.5
16553,-51,238.5,-551.25
16588,-48.75,237.75,-551.25
16623,-51,237,-552
16658,-54.75,240,-546
16693,-50.25,234,-549.75
16728,-51.75,240.75,-543
16763,-52.5,240,-549.75
16798,-51,232.5,-554.25
16833,-54.75,237,-551.25
16868,-53.25,235.5,-550.5
16903,-56.25,237,-548.25
16939,-54.75,233.25,-552
16974,-52.5,237,-549.75
17009,-52.5,237.75,-553.5
17044,-53.25,231.75,-546.75
17079,-51.75,234,-550.5
17114,-53.25,237,-556.5
17149,-54.75,237,-549.75
17184,-53.25,235.5,-549.75
17219,-51.75,238.5,-546
17254,-55.5,237.75,-554.25
17289,-57,238.5,-552.75
17324,-46.5,236.25,-551.25
17359,-51,234.75,-553.5
17394,-57.75,234,-549.75
17429,-50.25,235.5,-546
17464,-54.75,237.75,-548.25
17499,-53.25,242.25,-549
17534,-47.25,237,-548.25
17569,-46.5,234.75,-547.5
17605,-45.75,229.5,-546.75
17640,-49.5,232.5,-547.5
17675,-56.25,232.5,-549.75
17710,-55.5,233.25,-550.5
17745,-57,231.75,-552.75
17780,-50.25,236.25,-553.5
17815,-48.75,237.75,-548.25
17850,-52.5,235.5,-543
17885,-51,234,-549.75
17920,-54.75,243.75,-548.25
17955,-55.5,235.5,-556.5
17990,-55.5,234,-549
18025,-60,235.5,-551.25
18060,-58.5,234,-552
18095,-51,237,-546.75
18130,-48,234,-549
18165,-51.75,237,-546
18200,-51.75,238.5,-546
18235,-54,234,-549
18270,-54,240.75,-555
18306,-60.75,229.5,-556.5
18341,-58.5,236.25,-546
18376,-69.75,235.5,-545.25
18411,-69.75,229.5,-545.25
18446,-84.75,233.25,-546.75
18481,-110.25,225.75,-534
18516,-142.5,215.25,-524.25
18551,-156.75,214.5,-516.75
18586,-171.75,208.5,-517.5
18621,-183.75,191.25,-507
18656,-186.75,181.5,-511.5
18691,-188.25,173.25,-511.5
18726,-184.5,154.5,-520.5
18761,-195,147.75,-516.75
18796,-198,127.5,-513
18831,-196.5,112.5,-525
18866,-198,103.5,-524.25
18901,-193.5,99.75,-530.25
18936,-174,98.25,-538.5
18972,-166.5,111.75,-540.75
19007,-166.5,124.5,-531.75
19042,-159.75,140.25,-537.75
19077,-138,145.5,-549.75
19112,-138.75,146.25,-548.25
19147,-144,152.25,-543
19182,-127.5,149.25,-554.25
19217,-105.75,142.5,-566.25
19252,-80.25,136.5,-573
19287,-61.5,125.25,-587.25
19322,-52.5,117,-581.25
19357,-56.25,110.25,-586.5
19392,-55.5,111,-587.25
19427,-48,102.75,-586.5
19462,-41.25,102,-586.5
19497,-39,99.75,-594
19532,-35.25,102,-581.25
19567,-36,104.25,-581.25
19602,-32.25,93,-584.25
19638,-28.5,95.25,-586.5
19673,-28.5,87,-588.75
19708,-58.5,75,-583.5
19743,-87.75,66.75,-578.25
19778,-91.5,67.5,-572.25
19813,-84.75,69.75,-574.5
19848,-90.75,67.5,-577.5
19883,-82.5,60.75,-576
19918,-76.5,60,-579
19953,-72,63.75,-580.5
19988,-81.75,60,-577.5
20023,-81.75,68.25,-580.5
20058,-84,74.25,-572.25
20093,-90,84.75,-578.25
20128,-81,81.75,-576
20163,-81,80.25,-579
20198,-59.25,77.25,-580.5
20233,-49.5,74.25,-585.75
20268,-51.75,52.5,-584.25
20303,-41.25,15.75,-587.25
20339,-72,-6,-574.5
20374,-67.5,-6.75,-582
20409,-81.75,-5.25,-568.5
20444,-84,-9.75,-570.75
20479,-88.5,-14.25,-570
20514,-100.5,-24.75,-559.5
20549,-89.25,-39,-558.75
20584,-96,-46.5,-555.75
20619,-83.25,-49.5,-558.75
20654,-91.5,-51.75,-558.75
20689,-93.75,-60.75,-550.5
20724,-96.75,-70.5,-547.5
20759,-98.25,-82.5,-546.75
20794,-118.5,-93.75,-529.5
20829,-128.25,-97.5,-523.5
20864,-135.75,-108.75,-514.5
20899,-132.75,-112.5,-512.25
20934,-111.75,-117,-515.25
20969,-91.5,-117.75,-525.75
21005,-84.75,-117.75,-538.5
21040,-78.75,-122.25,-532.5
21075,-59.25,-114.75,-543
21110,-31.5,-114,-551.25
21145,-21.75,-96.75,-559.5
21180,-41.25,-88.5,-565.5
21215,-60,-67.5,-568.5
21250,-68.25,-39,-568.5
21285,-73.5,-30,-563.25
21320,-69,-5.25,-572.25
21355,-88.5,16.5,-569.25
21390,-108.75,46.5,-567.75
21425,-114.75,79.5,-567
21460,-116.25,93.75,-565.5
21495,-123.75,113.25,-561
21530,-129,122.25,-560.25
21565,-128.25,143.25,-552
21600,-131.25,177,-551.25
21635,-128.25,204.75,-539.25
21671,-117,211.5,-543
21706,-115.5,207.75,-542.25
21741,-116.25,204.75,-544.5
21776,-108.75,210.75,-550.5
21811,-111,219,-549
21846,-105.75,226.5,-541.5
21881,-114,243.75,-532.5
21916,-120,256.5,-529.5
21951,-118.5,256.5,-528
21986,-113.25,259.5,-529.5
22021,-111.75,263.25,-528
22056,-113.25,266.25,-524.25
22091,-108,276,-518.25
22126,-106.5,272.25,-522
22161,-102.75,269.25,-531
22196,-92.25,269.25,-533.25
22231,-84.75,262.5,-536.25
22266,-78.75,270.75,-538.5
22301,-75.75,261,-545.25
22337,-64.5,252,-549.75
22372,-66,251.25,-557.25
22407,-55.5,240.75,-558
22442,-57,249,-553.5
22477,-47.25,258,-560.25
22512,-41.25,261,-549
22547,-32.25,259.5,-556.5
22582,-30.75,260.25,-560.25
22617,-21,260.25,-557.25
22652,-18,267,-559.5
22687,-28.5,268.5,-553.5
22722,-18.75,282,-540
22757,-14.25,297,-539.25
22792,-24.75,295.5,-543
22827,-23.25,292.5,-541.5
22862,-21,287.25,-545.25
22897,-28.5,286.5,-549.75
22932,-31.5,279.75,-546.75
22967,-36,277.5,-545.25
23003,-37.5,281.25,-542.25
23038,-36,273.75,-549.75
23073,-42.75,267,-549
23108,-38.25,265.5,-552.75
23143,-55.5,258.75,-547.5
23178,-52.5,270.75,-539.25
23213,-53.25,278.25,-540.75
23248,-53.25,268.5,-547.5
23283,-60,258.75,-546.75
23318,-63,255.75,-546
23353,-60.75,242.25,-553.5
23388,-52.5,239.25,-559.5
23423,-53.25,234.75,-556.5
23458,-49.5,240.75,-558.75
23493,-48,258,-549
23528,-54.75,264,-548.25
23563,-62.25,268.5,-544.5
23598,-49.5,263.25,-543.75
23633,-56.25,261.75,-550.5
23668,-50.25,252,-552.75
23704,-54,252,-555.75
23739,-47.25,246.75,-557.25
23774,-52.5,243.75,-557.25
23809,-57.75,242.25,-555
23844,-56.25,236.25,-566.25
23879,-41.25,228.75,-564
23914,-54,226.5,-566.25
23949,-60,229.5,-564.75
23984,-50.25,229.5,-558.75
24019,-48.75,233.25,-563.25
24054,-48.75,228,-563.25
24089,-46.5,219,-562.5
24124,-51.75,210,-566.25
24159,-51,214.5,-570
24194,-52.5,209.25,-570.75
24229,-52.5,214.5,-567
24264,-54.75,220.5,-565.5
24299,-63,215.25,-570
24334,-60.75,214.5,-566.25
24370,-72,201.75,-567.75
24405,-71.25,202.5,-557.25
24440,-75,216,-562.5
24475,-74.25,213.75,-561.75
24510,-74.25,222.75,-555.75
24545,-72.75,219,-554.25
24580,-76.5,219,-553.5
24615,-69,225,-557.25
24650,-69,210,-560.25
24685,-75,214.5,-564.75
24720,-70.5,211.5,-561
24755,-70.5,205.5,-564
24790,-70.5,198,-564.75
24825,-66.75,192.75,-569.25
24860,-64.5,188.25,-572.25
24895,-66,186,-566.25
24930,-70.5,186,-570.75
24965,-69.75,181.5,-569.25
25000,-66.75,186.75,-569.25
25036,-67.5,174,-570.75
25071,-60.75,179.25,-577.5
25106,-63,173.25,-573
25141,-57.75,183.75,-574.5
25176,-56.25,183.75,-570.75
25211,-54,193.5,-566.25
25246,-52.5,193.5,-575.25
25281,-48,189,-569.25
25316,-50.25,191.25,-573.75
25351,-47.25,192,-575.25
25386,-48,194.25,-567.75
25421,-47.25,213,-566.25
25456,-41.25,222.75,-561.75
25491,-46.5,231.75,-562.5
25526,-38.25,233.25,-558.75
25561,-41.25,236.25,-556.5
25596,-43.5,245.25,-551.25
25631,-36.75,243,-552
25666,-33,246.75,-551.25
25702,-36.75,261.75,-555
25737,-33.75,257.25,-552
25772,-34.5,257.25,-545.25
25807,-35.25,262.5,-549
25842,-35.25,272.25,-542.25
25877,-37.5,281.25,-544.5
25912,-40.5,281.25,-536.25
25947,-39.75,287.25,-539.25
25982,-44.25,296.25,-532.5
26017,-39,303,-528.75
26052,-36.75,312,-523.5
26087,-31.5,318,-517.5
26122,-27,321.75,-512.25
26157,-36,339,-504.75
26192,-30,337.5,-496.5
26227,-30.75,350.25,-492
26262,-36,354.75,-486.75
26297,-36,364.5,-483
26332,-36.75,367.5,-475.5
26368,-36,372.75,-477.75
26403,-29.25,384.75,-468
26438,-27,390,-459.75
26473,-24,393.75,-454.5
26508,-18,405.75,-444
26543,-8.25,409.5,-435
26578,-13.5,420,-435
26613,-17.25,426.75,-426
26648,-14.25,426,-419.25
26683,-10.5,445.5,-406.5
26718,-21.75,448.5,-401.25
26753,-9.75,447.75,-389.25
26788,-15,450,-389.25
26823,-16.5,455.25,-390
26858,-14.25,458.25,-382.5
26893,-21.75,465,-371.25
26928,-20.25,465,-367.5
26963,-18.75,470.25,-359.25
26998,-19.5,480,-348
27033,-15,481.5,-334.5
27069,-16.5,489.75,-326.25
27104,-17.25,495.75,-302.25
27139,-21,503.25,-297
27174,-27,510,-289.5
27209,-22.5,503.25,-288.75
27244,-27.75,501,-281.25
27279,-31.5,508.5,-277.5
27314,-33,507,-274.5
27349,-33,503.25,-264
27384,-33,512.25,-258
27419,-30.75,513,-255.75
27454,-30,513,-246
27489,-33,516.75,-245.25
27524,-24,522.75,-232.5
27559,-31.5,521.25,-219
27594,-26.25,524.25,-218.25
27629,-32.25,527.25,-213
27664,-27.75,526.5,-204.75
27699,-32.25,522.75,-201.75
27735,-28.5,529.5,-198
27770,-36,531.75,-192
27805,-32.25,528,-177
27840,-42.75,531,-177
27875,-42.75,529.5,-171
27910,-49.5,534,-156.75
27945,-41.25,528,-155.25
27980,-49.5,528,-138.75
28015,-49.5,531.75,-138.75
28050,-55.5,529.5,-123
28085,-67.5,530.25,-115.5
28120,-66,529.5,-98.25
28155,-60.75,522.75,-96.75
28190,-67.5,528.75,-85.5
28225,-66.75,522.75,-73.5
28260,-72.75,519,-63.75
28295,-75.75,521.25,-55.5
28330,-79.5,525.75,-48.75
28365,-81.75,517.5,-43.5
28400,-79.5,516.75,-41.25
28436,-84,521.25,-41.25
28471,-81.75,516,-33.75
28506,-85.5,507.75,-23.25
28541,-86.25,513,-18.75
28576,-89.25,502.5,-3.75
28611,-90,511.5,-2.25
28646,-96,504.75,12
28681,-101.25,501.75,16.5
28716,-96.75,494.25,26.25
28751,-102,495.75,28.5
28786,-101.25,489.75,27.75
28821,-103.5,488.25,36
28856,-102.75,486,45
28891,-99,480,46.5
28926,-109.5,478.5,56.25
28961,-106.5,474.75,62.25
28996,-106.5,473.25,67.5
29031,-108,467.25,75.75
29066,-105.75,464.25,88.5
29102,-107.25,459,93.75
29137,-104.25,459,103.5
29172,-105,447.75,119.25
29207,-105,444.75,118.5
29242,-100.5,444,126
29277,-96,441.75,133.5
29312,-97.5,437.25,136.5
29347,-99.75,430.5,147
29382,-96,426.75,144.75
29417,-89.25,426,152.25
29452,-84,422.25,163.5
29487,-75,419.25,168.75
29522,-70.5,414,171
29557,-56.25,411.75,177
29592,-60.75,405,182.25
29627,-51.75,411.75,185.25
29662,-53.25,408,191.25
29697,-35.25,401.25,198
29732,-33,390,207
29767,-33.75,382.5,215.25
29803,-33,373.5,224.25
29838,-33.75,367.5,235.5
29873,-33.75,364.5,228.75
29908,-39,360,229.5
29943,-41.25,360,240.75
29978,-38.25,352.5,249
30013,-42.75,346.5,249
30048,-44.25,342,249
30083,-39,339,257.25
30118,-42,328.5,261
30153,-36.75,321.75,264.75
30188,-48.75,324,266.25
30223,-46.5,312.75,261.75
30258,-52.5,305.25,267.75
30293,-59.25,306.75,268.5
30328,-63.75,294.75,278.25
30363,-60,282.75,285.75
30398,-62.25,273.75,292.5
30433,-63.75,257.25,293.25
30469,-68.25,246,294
30504,-73.5,238.5,297.75
30539,-63.75,232.5,309
30574,-68.25,219.75,305.25
30609,-66.75,214.5,313.5
30644,-81,209.25,309.75
30679,-85.5,198,313.5
30714,-92.25,188.25,303
30749,-108.75,182.25,306.75
30784,-108.75,168.75,310.5
30819,-111,157.5,309.75
30854,-120,147,311.25
30889,-117,134.25,306.75
30924,-122.25,117.75,312.75
30959,-133.5,108.75,306.75
30994,-130.5,97.5,304.5
31029,-141.75,79.5,301.5
31064,-147,70.5,308.25
31099,-142.5,48,297.75
31135,-142.5,39.75,306.75
31170,-147,25.5,300
31205,-155.25,9.75,296.25
31240,-161.25,-4.5,283.5
31275,-161.25,-24.75,286.5
31310,-164.25,-39,277.5
31345,-169.5,-48.75,270
31380,-173.25,-62.25,264
31415,-180.75,-73.5,256.5
31450,-180.75,-74.25,256.5
31485,-183,-82.5,254.25
31520,-188.25,-90.75,246
31555,-180.75,-105,244.5
31590,-180.75,-107.25,230.25
31625,-177,-120,237
31660,-174.75,-126,230.25
31695,-179.25,-135,227.25
31730,-174.75,-148.5,221.25
31765,-186,-151.5,210.75
31801,-185.25,-163.5,204
31836,-185.25,-168,198
31871,-185.25,-172.5,192
31906,-183,-182.25,185.25
31941,-173.25,-189,182.25
31976,-183.75,-195.75,171.75
32011,-190.5,-205.5,165
32046,-198,-215.25,155.25
32081,-194.25,-220.5,141
32116,-196.5,-227.25,136.5
32151,-195,-231.75,128.25
32186,-201,-243.75,117.75
32221,-195.75,-253.5,102.75
32256,-198.75,-256.5,96
32291,-199.5,-262.5,90.75
32326,-199.5,-265.5,75.75
32361,-207,-276.75,59.25
32396,-215.25,-279.75,26.25
32431,-222,-285.75,-7.5
32466,-231,-283.5,-34.5
32502,-237.75,-282,-54.75
32537,-243,-285,-70.5
32572,-246,-281.25,-73.5
32607,-239.25,-288.75,-75
32642,-240.75,-293.25,-74.25
32677,-239.25,-288,-81
32712,-237,-291.75,-78
32747,-236.25,-291.75,-84.75
32782,-236.25,-299.25,-97.5
32817,-228,-296.25,-98.25
32852,-231.75,-300.75,-119.25
32887,-233.25,-298.5,-113.25
32922,-228,-297,-124.5
32957,-229.5,-303.75,-140.25
32992,-226.5,-298.5,-147
33027,-237.75,-291.75,-160.5
33062,-232.5,-288.75,-174.75
33097,-243.75,-283.5,-187.5
33132,-244.5,-283.5,-201.75
33168,-245.25,-273.75,-210
33203,-246.75,-277.5,-222.75
33238,-242.25,-271.5,-232.5
33273,-240.75,-275.25,-233.25
33308,-236.25,-277.5,-243.75
33343,-239.25,-273,-253.5
33378,-238.5,-263.25,-262.5
33413,-242.25,-264,-276.75
33448,-239.25,-256.5,-290.25
33483,-243.75,-245.25,-306
33518,-239.25,-245.25,-307.5
33553,-240.75,-239.25,-324.75
33588,-240,-228.75,-340.5
33623,-241.5,-216.75,-356.25
33658,-235.5,-216,-366
33693,-231.75,-210,-369.75
33728,-229.5,-213.75,-377.25
33763,-222.75,-210,-387.75
33798,-221.25,-201.75,-396
33834,-213,-199.5,-405
33869,-215.25,-196.5,-411
33904,-209.25,-198.75,-412.5
33939,-198.75,-193.5,-426
33974,-189.75,-184.5,-431.25
34009,-181.5,-176.25,-448.5
34044,-190.5,-162.75,-462
34079,-189,-149.25,-475.5
34114,-183,-139.5,-483
34149,-188.25,-129.75,-492
34184,-188.25,-116.25,-489.75
34219,-187.5,-111.75,-500.25
34254,-181.5,-101.25,-504.75
34289,-173.25,-87,-510
34324,-172.5,-78.75,-518.25
34359,-174,-67.5,-527.25
34394,-165.75,-63.75,-533.25
34429,-163.5,-54.75,-536.25
34464,-162.75,-41.25,-537
34500,-158.25,-27,-546.75
34535,-159,-25.5,-541.5
34570,-150.75,-32.25,-542.25
34605,-151.5,-28.5,-545.25
34640,-153,-24,-552
34675,-153,-14.25,-552
34710,-154.5,-12.75,-552
34745,-150,1.5,-555.75
34780,-150.75,9.75,-560.25
34815,-148.5,19.5,-558.75
34850,-131.25,15,-563.25
34885,-129.75,29.25,-568.5
34920,-123,39.75,-572.25
34955,-124.5,39.75,-569.25
34990,-124.5,48.75,-573
35025,-108,61.5,-573.75
35060,-97.5,72.75,-579
35095,-89.25,82.5,-587.25
35130,-83.25,90,-582.75
35166,-67.5,86.25,-594.75
35201,-60.75,87.75,-594.75
35236,-57,87.75,-595.5
35271,-63,81.75,-587.25
35306,-71.25,81.75,-586.5
35341,-74.25,90,-591
35376,-79.5,92.25,-585.75
35411,-76.5,96,-587.25
35446,-69,99,-587.25
35481,-73.5,109.5,-583.5
35516,-68.25,116.25,-583.5
35551,-60,119.25,-588.75
35586,-60.75,129,-584.25
35621,-48,147,-587.25
35656,-35.25,157.5,-591.75
35691,-33.75,167.25,-590.25
35726,-26.25,168,-585
35761,-22.5,174,-586.5
35796,-35.25,177,-581.25
35831,-29.25,188.25,-585
35867,-30,191.25,-579.75
35902,-24.75,192,-583.5
35937,-28.5,198,-579
35972,-24.75,207.75,-577.5
36007,-9,214.5,-570
36042,-21.75,225,-569.25
36077,-14.25,226.5,-574.5
36112,-12.75,229.5,-567.75
36147,-5.25,238.5,-566.25
36182,-15,252,-563.25
36217,-25.5,249,-561
36252,-19.5,258.75,-558.75
36287,-15,266.25,-560.25
36322,-12,267.75,-558.75
36357,-9,260.25,-562.5
36392,-6.75,257.25,-558
36427,-10.5,257.25,-558
36462,-15.75,262.5,-558
36497,-7.5,269.25,-556.5
36533,-5.25,267,-557.25
36568,-14.25,271.5,-551.25
36603,-7.5,278.25,-549.75
36638,-3.75,273,-553.5
36673,-13.5,273.75,-552.75
36708,-22.5,264.75,-552.75
36743,-30,256.5,-557.25
36778,-40.5,258,-555
36813,-45,247.5,-556.5
36848,-45.75,261,-558
36883,-35.25,255.75,-551.25
36918,-45,268.5,-552
36953,-38.25,274.5,-544.5
36988,-31.5,290.25,-546
37023,-30,297.75,-540
37058,-20.25,306.75,-534
37093,-29.25,300.75,-531
37128,-35.25,298.5,-533.25
37163,-45,294,-534.75
37198,-60,295.5,-535.5
37234,-56.25,302.25,-525
37269,-62.25,297.75,-528.75
37304,-69.75,296.25,-528
37339,-71.25,295.5,-527.25
37374,-81.75,287.25,-525.75
37409,-82.5,289.5,-532.5
37444,-85.5,286.5,-527.25
37479,-84,279,-532.5
37514,-94.5,282,-523.5
37549,-98.25,283.5,-525
37584,-103.5,288.75,-524.25
37619,-102,285,-517.5
37654,-111,290.25,-519.75
37689,-110.25,287.25,-516.75
37724,-114.75,285.75,-516
37759,-122.25,298.5,-499.5
37794,-129.75,301.5,-501
37829,-130.5,302.25,-500.25
37864,-133.5,305.25,-499.5
37900,-130.5,303.75,-491.25
37935,-143.25,303.75,-489.75
37970,-155.25,302.25,-486
38005,-159,298.5,-483
38040,-166.5,296.25,-485.25
38075,-171.75,298.5,-475.5
38110,-172.5,314.25,-466.5
38145,-183,310.5,-455.25
38180,-187.5,304.5,-462
38215,-205.5,303,-452.25
38250,-209.25,300.75,-448.5
38285,-208.5,293.25,-445.5
38320,-214.5,293.25,-443.25
38355,-219,285,-438.75
38390,-221.25,296.25,-437.25
38425,-226.5,304.5,-438.75
38460,-225,304.5,-435
38495,-220.5,312,-428.25
38530,-228.75,307.5,-423.75
38566,-228.75,299.25,-427.5
38601,-231.75,296.25,-425.25
38636,-229.5,297,-424.5
38671,-238.5,305.25,-415.5
38706,-240,315.75,-409.5
38741,-246,318.75,-385.5
38776,-258,325.5,-371.25
38811,-264,327,-366.75
38846,-270,327.75,-350.25
38881,-277.5,324.75,-341.25
38916,-287.25,330,-324.75
38951,-294,321.75,-318
38986,-301.5,316.5,-307.5
39021,-303.75,318.75,-297.75
39056,-307.5,321,-291.75
39091,-311.25,315.75,-279.75
39126,-314.25,321,-279.75
39161,-321,312.75,-262.5
39196,-321.75,320.25,-253.5
39231,-333,318,-240
39267,-337.5,316.5,-215.25
39302,-345.75,315,-186
39337,-349.5,315.75,-155.25
39372,-352.5,324.75,-109.5
39407,-353.25,306.75,-84.75
39442,-346.5,312,-60.75
39477,-342.75,310.5,-41.25
39512,-341.25,305.25,-21.75
39547,-336,309.75,-3
39582,-331.5,314.25,5.25
39617,-333,312,19.5
39652,-327.75,312.75,28.5
39687,-318.75,317.25,47.25
39722,-309.75,313.5,61.5
39757,-294.75,313.5,77.25
39792,-291.75,315,89.25
39827,-279,318,103.5
39862,-273,320.25,115.5
39897,-263.25,322.5,123
39933,-249,317.25,138.75
39968,-243,312.75,149.25
40003,-233.25,320.25,156.75
40038,-228.75,316.5,170.25
40073,-214.5,318.75,174.75
40108,-204,321,181.5
40143,-189.75,318.75,193.5
40178,-191.25,317.25,198.75
40213,-177,327.75,201.75
40248,-169.5,316.5,213
40283,-164.25,326.25,210.75
40318,-144,319.5,217.5
40353,-135.75,321.75,222.75
40388,-126.75,327,233.25
40423,-122.25,324.75,239.25
40458,-122.25,318.75,234.75
40493,-105,321.75,239.25
40528,-105.75,318.75,243.75
40563,-98.25,315,250.5
40599,-86.25,315.75,251.25
40634,-76.5,315.75,255.75
40669,-75.75,321,258
40704,-74.25,315.75,255.75
40739,-68.25,320.25,252
40774,-69,321,253.5
40809,-53.25,322.5,259.5
40844,-52.5,320.25,259.5
40879,-36.75,319.5,264
40914,-32.25,326.25,264
40949,-29.25,328.5,262.5
40984,-19.5,330,266.25
41019,-16.5,335.25,264
41054,-8.25,326.25,264
41089,-6,325.5,258.75
41124,7.5,319.5,267.75
41159,8.25,323.25,267
41194,17.25,315.75,279.75
41229,30.75,307.5,283.5
41265,26.25,310.5,282.75
41300,35.25,310.5,279.75
41335,36,305.25,281.25
41370,35.25,306,282.75
41405,33,309,281.25
41440,45,303.75,286.5
41475,50.25,303,281.25
41510,51,308.25,282.75
41545,55.5,309.75,280.5
41580,60.75,312.75,280.5
41615,67.5,312.75,276.75
41650,57,315,283.5
41685,65.25,315.75,274.5
41720,66,311.25,283.5
41755,78,302.25,286.5
41790,72.75,293.25,286.5
41825,75,297.75,287.25
41860,79.5,306,283.5
41895,75,303.75,282.75
41931,81,311.25,273
41966,87.75,320.25,274.5
42001,85.5,318,272.25
42036,93.75,324,270
42071,92.25,321,277.5
42106,98.25,323.25,265.5
42141,99,329.25,269.25
42176,96,327.75,264
42211,97.5,333,262.5
42246,96.75,328.5,261.75
42281,98.25,328.5,259.5
42316,97.5,339.75,263.25
42351,96.75,331.5,258.75
42386,95.25,336.75,264.75
