20475,-6.1875209e-05,-2.4948735e-05,-2.5406480e-05,-1.4645047e-07,-2.2217166e-05,-5.4200646e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20494,-6.1570201e-05,-2.4948735e-05,-2.7542468e-05,-4.8661605e-08,-2.2119610e-05,-5.1271636e-06,2.6381714e+01,2.6509521e+01,2.6349731e+01,
20513,-6.3248444e-05,-2.3727771e-05,-2.8763432e-05,-2.4400651e-07,-2.1826476e-05,-5.1271636e-06,2.6381714e+01,2.6509521e+01,2.6349731e+01,
20532,-6.3248444e-05,-2.2201799e-05,-2.8457958e-05,4.8894435e-08,-2.1631364e-05,-5.1271636e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20552,-6.5994915e-05,-2.1286309e-05,-2.7847476e-05,-1.4645047e-07,-2.1142885e-05,-4.9318187e-06,2.6381714e+01,2.6445679e+01,2.6349731e+01,
20571,-6.5994915e-05,-2.1744054e-05,-2.6016496e-05,1.4645047e-07,-2.1436019e-05,-4.8342627e-06,2.6381714e+01,2.6509521e+01,2.6349731e+01,
20590,-6.6452660e-05,-2.2354536e-05,-2.4948735e-05,4.8894435e-08,-2.1826476e-05,-5.3225085e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20609,-6.5537170e-05,-2.2201799e-05,-2.4185516e-05,4.8894435e-08,-2.1826476e-05,-5.3225085e-06,2.6413696e+01,2.6477539e+01,2.6349731e+01,
20628,-6.3096173e-05,-2.4185516e-05,-2.4948735e-05,-1.4645047e-07,-2.1924265e-05,-5.3225085e-06,2.6413696e+01,2.6509521e+01,2.6349731e+01,
20647,-6.2332954e-05,-2.5253743e-05,-2.5864225e-05,-1.4645047e-07,-2.2314955e-05,-5.4200646e-06,2.6413696e+01,2.6509521e+01,2.6349731e+01,
20666,-6.2485691e-05,-2.4338253e-05,-2.8457958e-05,1.4645047e-07,-2.1826476e-05,-5.1271636e-06,2.6413696e+01,2.6509521e+01,2.6349731e+01,
20685,-6.4163934e-05,-2.3422763e-05,-2.9831193e-05,-4.8661605e-08,-2.1924265e-05,-5.0293747e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20704,-6.4927153e-05,-2.1286309e-05,-2.8763432e-05,4.8894435e-08,-2.2119610e-05,-5.2247196e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20724,-6.5232161e-05,-2.1286309e-05,-2.8610695e-05,1.4645047e-07,-2.1924265e-05,-4.9318187e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20743,-6.6300388e-05,-2.1439046e-05,-2.6474241e-05,4.8894435e-08,-2.1631364e-05,-5.0293747e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20762,-6.5689906e-05,-2.1744054e-05,-2.5253743e-05,1.4645047e-07,-2.1728920e-05,-5.2247196e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20781,-6.5079425e-05,-2.2965018e-05,-2.3880508e-05,1.4645047e-07,-2.1924265e-05,-5.3225085e-06,2.6381714e+01,2.6509521e+01,2.6349731e+01,
20800,-6.5232161e-05,-2.4032779e-05,-2.5711488e-05,4.8894435e-08,-2.2119610e-05,-5.2247196e-06,2.6381714e+01,2.6541504e+01,2.6349731e+01,
20819,-6.2485691e-05,-2.3880508e-05,-2.6474241e-05,-1.4645047e-07,-2.2510067e-05,-5.5178534e-06,2.6381714e+01,2.6509521e+01,2.6349731e+01,
20838,-6.2637962e-05,-2.3575034e-05,-2.8610695e-05,2.4423935e-07,-2.2217166e-05,-5.3225085e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20857,-6.3401181e-05,-2.2507273e-05,-2.8915703e-05,4.8894435e-08,-2.2021821e-05,-4.9318187e-06,2.6381714e+01,2.6509521e+01,2.6349731e+01,
20876,-6.5994915e-05,-2.1439046e-05,-2.9373448e-05,4.8894435e-08,-2.2021821e-05,-5.3225085e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20896,-6.5079425e-05,-2.0523556e-05,-2.8305221e-05,4.8894435e-08,-2.1826476e-05,-4.9318187e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20915,-6.6910870e-05,-2.0675827e-05,-2.8457958e-05,5.3714029e-07,-2.1338230e-05,-4.9318187e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20934,-6.5689906e-05,-2.2659544e-05,-2.6321970e-05,4.3958426e-07,-2.1826476e-05,-5.4200646e-06,2.6381714e+01,2.6509521e+01,2.6349731e+01,
20953,-6.4011663e-05,-2.3270026e-05,-2.5558751e-05,3.4179538e-07,-2.1924265e-05,-5.4200646e-06,2.6381714e+01,2.6477539e+01,2.6349731e+01,
20972,-6.3401181e-05,-2.4948735e-05,-2.5101006e-05,2.4423935e-07,-2.1826476e-05,-5.4200646e-06,2.6381714e+01,2.6509521e+01,2.6349731e+01,
